400 79500
64 195 10
255 329 8
21 377 1
19 104 3
399 284 6
42 161 6
49 135 4
85 357 5
87 362 2
262 312 9
258 222 9
208 186 8
316 360 10
87 201 5
247 137 8
23 75 1
381 215 3
51 89 7
77 218 3
350 35 8
69 203 9
204 207 3
90 60 2
53 156 5
104 129 1
286 67 3
399 363 9
317 235 7
212 173 10
143 11 2
38 102 3
51 27 9
282 72 6
39 345 6
23 170 9
138 334 6
26 245 6
311 245 3
341 118 1
295 90 10
6 383 7
156 318 5
129 132 10
22 153 8
229 31 8
117 325 2
283 193 10
8 253 9
211 120 4
56 109 6
335 292 7
271 347 1
254 267 3
196 97 4
302 385 4
148 101 7
51 212 4
124 167 7
198 94 6
57 168 9
362 253 7
198 130 7
224 122 7
184 265 4
174 134 8
367 209 1
5 24 2
224 172 3
139 253 5
328 322 7
367 191 2
359 140 5
265 275 4
43 339 6
316 219 6
251 110 1
341 199 4
66 16 10
346 159 2
230 64 1
274 198 4
211 38 5
96 350 9
56 218 6
243 45 2
309 126 6
20 398 9
71 106 5
166 67 3
377 199 6
292 398 2
36 386 4
272 141 5
95 151 2
92 58 7
328 195 6
108 261 9
56 32 1
356 164 2
321 365 7
237 144 4
245 41 1
88 344 9
232 306 4
203 297 9
215 337 4
236 190 8
385 262 6
357 23 10
68 164 10
72 84 1
128 339 8
271 60 9
231 173 3
105 294 7
100 45 4
80 234 5
9 263 9
192 131 7
54 336 1
238 38 4
397 395 8
150 319 1
278 385 3
351 165 4
16 261 5
337 233 5
113 352 5
95 394 1
302 251 10
223 122 3
289 92 8
174 276 8
22 204 1
171 149 10
168 145 8
301 174 8
246 212 6
316 88 4
237 183 8
26 344 4
347 170 1
80 219 9
295 88 1
357 71 2
24 122 8
123 54 10
391 86 5
280 114 9
289 305 2
29 339 4
167 372 8
25 144 8
90 102 3
67 296 6
199 329 3
44 285 4
57 335 6
132 84 5
342 301 7
97 290 4
254 74 1
243 385 6
77 5 9
153 239 1
223 173 10
5 68 7
305 271 4
189 86 1
84 348 5
137 344 10
338 330 5
393 112 4
330 385 2
347 99 5
110 389 6
215 190 1
83 94 6
162 78 6
110 398 7
262 301 5
35 348 1
122 386 4
128 323 8
246 338 6
147 357 7
19 117 3
26 362 4
9 356 5
232 369 8
20 77 3
1 341 4
22 79 1
255 323 9
356 155 4
126 127 10
259 300 6
87 110 3
365 106 6
356 81 1
1 364 1
391 196 8
282 264 8
54 380 10
249 45 8
246 152 7
57 267 7
324 288 1
31 313 10
201 22 3
376 326 4
395 298 10
64 172 3
178 200 3
304 111 2
214 291 6
274 299 4
212 103 10
398 305 7
160 158 6
92 111 6
392 275 1
283 278 10
358 98 2
282 312 10
186 355 3
87 261 2
117 365 2
26 351 4
233 75 6
38 383 8
248 253 10
337 24 9
16 140 6
261 128 4
228 333 1
148 181 6
257 0 10
194 389 4
52 208 10
289 173 9
305 361 5
57 236 6
369 113 5
185 48 7
389 243 2
73 43 3
107 75 10
309 387 7
74 107 3
66 372 2
46 348 10
209 370 3
59 348 2
213 38 8
184 188 4
14 5 2
288 278 4
164 77 6
216 248 10
27 381 6
88 375 7
78 227 9
3 264 9
119 55 4
283 217 10
290 142 2
334 327 6
165 236 4
291 62 3
389 329 9
390 28 6
282 128 2
244 63 4
79 288 6
304 159 9
385 28 1
319 159 8
325 12 10
54 153 1
32 235 7
83 166 10
393 346 3
345 25 2
144 386 9
163 37 5
186 347 9
92 201 1
368 110 9
250 104 8
104 105 4
127 381 7
70 331 1
167 393 5
353 298 4
288 27 10
74 34 3
195 227 7
7 65 5
194 246 8
105 372 6
234 97 5
334 291 9
132 185 7
28 284 1
16 32 9
283 360 6
162 216 3
336 6 6
121 392 5
281 183 3
287 384 1
43 22 2
349 345 9
142 399 7
232 319 5
148 99 3
64 22 10
265 90 6
369 376 2
237 73 6
149 288 5
173 378 7
63 259 1
54 229 1
184 103 1
128 182 1
101 358 7
35 61 3
341 342 4
258 382 4
2 59 3
312 66 8
72 201 6
302 172 3
209 66 2
50 75 10
269 256 3
291 202 1
322 22 6
166 118 7
107 97 1
174 149 9
205 323 2
59 22 9
245 91 9
47 388 2
35 296 1
378 51 3
223 347 3
43 294 3
74 109 4
308 330 1
173 298 6
33 399 6
26 158 6
101 390 8
100 22 6
66 365 8
292 287 10
366 48 1
134 62 5
187 153 2
182 133 2
381 275 9
268 58 10
316 389 8
235 64 10
344 342 9
111 173 4
351 341 7
320 0 5
151 188 8
166 131 8
326 225 1
317 36 8
78 19 3
300 199 8
193 98 8
67 147 3
366 394 10
389 290 4
285 232 10
314 298 8
60 252 1
58 281 10
167 136 3
272 382 3
276 328 7
255 368 9
99 172 4
211 210 3
349 341 9
2 126 8
210 317 7
106 35 8
354 337 10
15 11 6
14 213 1
207 186 9
130 26 1
85 321 1
296 235 9
95 102 2
357 141 1
373 177 8
7 41 4
129 247 4
133 399 7
82 399 8
46 320 1
279 126 1
275 345 10
38 261 10
22 317 9
174 154 1
232 225 9
373 171 1
111 181 3
66 302 9
249 272 3
263 95 3
3 366 6
163 342 1
52 13 1
103 18 6
246 394 4
315 45 8
57 174 3
131 225 6
318 362 7
186 32 9
149 222 6
248 349 8
66 11 10
200 281 10
232 208 8
364 34 1
271 350 8
352 380 6
275 310 2
6 261 2
390 202 2
237 380 7
179 152 7
190 87 4
53 102 6
76 224 3
0 348 8
150 102 10
323 156 6
308 185 2
78 237 9
268 265 2
194 168 2
342 256 2
320 57 1
384 242 7
268 38 6
223 183 8
47 100 3
394 169 4
53 146 8
65 240 5
215 1 2
309 104 1
138 283 4
249 300 1
117 200 1
184 232 5
64 358 10
23 36 6
276 253 7
75 270 1
224 102 1
307 224 3
150 242 2
228 79 6
356 239 1
84 199 8
17 256 6
54 186 5
48 354 8
183 346 6
8 214 6
399 212 2
156 334 10
242 205 6
193 171 3
293 239 3
370 394 6
252 78 8
114 262 4
369 0 6
224 106 4
60 302 4
199 285 8
273 259 5
135 302 9
291 37 7
105 377 7
232 57 3
352 19 7
293 36 4
98 314 9
368 293 3
262 362 1
270 136 7
4 310 8
32 155 3
239 94 4
367 236 8
317 200 4
61 354 6
302 229 1
215 299 9
90 245 4
135 75 2
171 218 9
185 304 7
239 127 3
217 376 4
20 61 2
210 308 1
295 351 3
96 127 8
350 357 5
226 148 10
14 291 4
219 47 2
241 277 7
356 227 1
117 268 3
245 74 6
114 137 9
256 34 1
136 381 5
308 259 1
49 88 3
306 91 2
177 54 2
87 268 9
327 156 10
307 256 9
159 129 10
136 331 2
270 3 9
215 208 9
384 22 10
332 104 8
83 268 9
7 117 9
180 29 9
225 68 4
298 7 6
319 240 1
236 296 8
42 306 7
360 237 10
359 63 4
28 239 2
268 331 5
41 197 5
228 25 1
97 279 5
174 150 6
207 345 3
46 161 9
169 343 1
113 192 4
185 179 2
282 202 7
268 160 6
11 309 3
6 120 3
88 75 6
13 50 4
172 272 9
214 352 4
120 164 7
36 357 3
172 98 9
225 250 6
91 207 8
164 391 3
194 38 7
13 93 7
213 63 5
16 95 6
395 172 8
181 171 2
286 233 10
231 148 1
274 10 1
173 170 2
279 197 6
173 114 7
257 60 6
379 359 4
158 97 7
249 158 2
345 292 5
396 74 7
23 267 2
158 155 3
228 346 5
196 227 7
31 134 6
47 305 2
253 208 1
187 169 3
34 336 8
17 366 2
167 353 6
194 392 6
77 350 4
56 269 1
82 112 6
190 76 8
322 252 9
165 354 8
66 241 4
196 392 4
52 191 3
20 191 7
269 306 6
220 230 7
291 254 10
265 145 5
222 325 3
10 263 3
158 335 6
212 230 10
349 293 8
54 366 1
244 235 4
265 248 6
286 338 8
217 196 1
245 349 8
21 311 1
150 168 1
24 182 4
185 92 10
8 88 1
169 50 5
294 316 1
31 109 8
192 355 10
137 150 4
1 133 10
14 391 6
290 236 1
129 287 6
141 289 6
41 388 8
262 44 8
25 325 3
176 385 4
1 334 9
252 50 2
97 300 3
362 197 9
6 265 7
12 140 2
381 256 8
118 221 8
146 199 4
390 51 2
347 6 10
277 243 10
356 193 1
0 340 6
274 23 2
32 347 5
92 244 10
286 203 2
178 135 1
303 211 4
74 330 1
358 241 3
138 32 3
282 188 3
116 188 4
47 392 2
128 330 10
11 99 9
363 253 2
192 298 9
170 351 1
106 159 10
111 192 9
265 13 5
228 265 10
399 398 7
276 361 6
326 272 1
1 284 5
17 393 10
91 268 6
185 130 2
388 253 5
88 1 2
261 76 3
26 390 8
247 81 1
362 14 3
164 294 2
327 265 7
299 373 3
208 358 10
365 397 2
166 383 10
187 60 3
202 24 9
267 233 3
32 318 10
40 322 6
157 141 10
309 18 2
54 354 4
338 370 4
6 260 10
40 182 3
313 269 5
225 94 2
393 148 2
215 388 7
42 187 2
342 129 8
275 150 9
335 108 6
292 200 1
346 6 7
336 9 10
204 320 4
394 387 5
223 143 3
381 11 9
106 244 6
238 234 7
359 80 5
57 376 9
368 381 4
225 62 4
272 351 10
197 81 5
306 347 7
288 93 9
126 277 1
174 97 3
28 320 1
236 333 3
120 38 8
371 324 1
184 121 5
208 28 4
372 23 6
7 23 9
192 185 2
180 371 2
11 17 8
144 278 7
28 52 7
140 301 9
257 27 2
224 165 10
281 114 4
35 2 7
146 229 2
1 131 7
15 106 9
198 166 9
326 286 7
182 313 4
22 138 3
370 42 2
273 96 2
12 300 1
198 343 6
41 87 4
229 142 8
396 117 9
332 114 1
175 186 5
315 290 9
359 170 3
276 282 8
70 237 3
160 367 9
226 147 6
161 47 9
53 27 3
365 144 2
327 272 8
304 131 7
207 310 7
44 228 6
341 23 7
350 20 6
269 4 3
301 33 4
66 274 1
114 65 3
99 296 8
221 195 8
195 117 6
8 300 3
232 234 3
347 135 3
289 212 7
106 120 7
29 155 4
134 222 9
172 66 6
67 205 2
339 287 5
227 337 6
273 139 7
318 395 3
52 48 8
3 188 2
107 256 9
275 151 8
344 143 2
228 256 5
249 243 10
389 8 6
278 213 8
10 336 6
350 54 3
335 348 4
14 329 2
313 134 6
302 100 10
395 231 6
353 332 10
57 345 1
131 366 5
273 341 4
26 104 6
279 76 8
188 144 8
76 223 9
268 102 4
16 59 10
78 181 5
156 208 7
155 286 1
321 238 4
117 297 9
7 392 4
254 176 8
178 43 2
98 379 9
16 387 1
7 185 5
76 336 9
121 223 7
261 45 7
100 378 7
314 252 4
388 99 8
338 45 4
49 376 3
29 141 10
156 204 4
75 353 5
346 35 6
22 279 10
232 176 8
224 103 1
366 368 5
185 347 7
170 252 3
195 242 2
320 87 4
51 4 4
241 296 8
219 373 9
385 286 10
210 218 8
68 139 2
104 133 8
90 109 10
73 245 6
258 244 4
383 140 2
67 343 8
250 352 1
258 252 6
242 286 7
162 267 5
210 318 1
238 396 7
40 146 8
157 210 7
88 268 8
310 372 2
120 350 5
102 112 5
365 258 9
398 322 8
288 24 3
228 172 9
113 91 8
15 256 5
323 246 2
339 223 1
19 88 5
160 304 10
292 265 2
379 129 9
272 149 6
5 117 9
33 151 8
297 341 9
244 238 7
236 172 4
303 76 1
145 72 9
118 326 5
177 340 7
106 130 2
161 324 6
277 302 4
76 193 2
349 343 8
373 320 8
194 349 10
384 107 3
182 316 2
22 336 6
339 46 3
298 296 7
32 177 3
188 95 2
60 216 6
333 164 5
274 344 3
225 76 5
281 240 4
323 82 7
49 157 5
202 348 4
397 112 8
293 149 4
176 353 8
217 29 10
44 80 2
321 231 9
319 344 10
352 82 4
140 203 1
385 174 1
165 393 9
306 309 3
45 330 5
49 23 10
214 349 4
60 357 3
17 39 1
282 318 1
205 102 1
92 361 2
344 361 4
253 243 10
12 354 1
184 284 2
279 149 4
180 35 4
80 7 9
380 299 6
185 14 7
304 218 7
338 74 4
387 198 1
74 302 8
134 377 3
306 117 10
79 159 4
125 262 6
49 316 6
182 8 5
181 155 5
362 53 3
263 299 1
35 204 6
8 259 2
259 16 6
285 132 4
161 111 4
114 19 1
89 48 5
105 6 1
318 228 9
279 128 10
88 39 7
34 121 1
341 330 4
122 211 2
144 204 7
77 295 9
182 88 9
347 280 9
75 337 4
344 220 4
135 397 3
95 330 7
322 132 1
303 302 4
248 102 1
117 22 10
63 139 2
322 357 7
158 341 7
11 49 8
266 132 5
392 372 4
100 219 9
195 357 3
366 224 2
30 111 6
210 98 2
285 357 8
137 334 8
390 170 7
282 32 8
276 123 7
331 3 1
302 336 3
38 290 10
2 307 2
61 209 2
376 77 3
343 257 4
389 145 6
399 16 8
101 109 5
362 106 9
260 123 6
60 62 6
199 294 9
111 239 9
12 288 8
207 226 4
51 369 1
148 29 5
154 158 8
66 367 7
232 14 1
192 266 4
126 214 4
25 238 6
236 215 10
325 398 5
67 131 3
365 67 3
338 215 5
350 333 5
0 313 6
274 181 7
130 39 7
226 57 10
329 385 3
174 121 7
290 303 10
104 183 10
249 373 9
365 174 4
1 197 10
280 364 3
179 191 1
13 364 4
156 301 10
151 316 3
319 227 5
371 214 2
108 187 6
389 56 7
180 357 7
340 68 5
307 397 2
219 228 3
145 276 7
165 32 5
229 399 2
41 188 3
126 256 8
305 60 1
187 185 9
238 299 3
166 248 5
92 159 7
35 306 1
115 394 5
276 344 3
382 322 1
19 246 5
183 189 10
234 30 7
58 386 2
27 12 3
11 342 4
174 163 7
246 83 3
171 9 5
56 290 2
133 176 1
195 362 9
184 94 10
208 299 1
200 260 8
43 165 6
318 76 8
97 176 8
275 214 3
365 120 2
218 374 7
321 73 6
240 328 5
362 176 2
392 312 8
214 42 3
33 215 3
83 148 3
128 319 10
395 387 6
141 10 8
203 213 9
328 242 7
158 342 10
292 89 7
393 245 3
288 317 2
48 356 3
142 319 7
145 157 3
250 370 7
258 185 1
239 164 7
54 319 8
64 178 9
192 315 8
302 344 10
234 240 4
370 266 5
125 156 3
304 306 2
87 383 9
104 188 3
59 148 1
329 123 1
393 68 5
127 89 6
102 30 6
375 92 3
259 171 3
2 253 3
378 344 9
123 216 10
268 235 9
253 170 7
56 251 8
62 93 4
337 86 2
135 124 9
383 358 7
227 300 4
190 154 9
292 82 6
124 330 4
315 13 9
150 340 6
40 145 9
353 281 1
324 60 10
114 175 5
215 258 1
119 312 7
45 347 8
227 29 9
45 302 8
8 316 6
381 364 7
310 79 7
292 341 6
307 0 10
385 320 8
368 357 4
113 170 5
271 36 4
309 339 3
383 235 4
368 369 5
5 306 3
269 153 3
319 382 4
12 163 3
391 16 9
210 16 7
323 225 8
186 206 2
230 303 8
323 312 2
332 138 6
323 81 6
20 278 9
177 137 6
374 201 8
234 241 10
86 384 6
347 3 9
116 57 10
380 350 5
241 140 1
361 297 3
180 283 10
26 115 2
347 189 3
368 375 9
289 82 2
226 9 7
33 35 3
174 133 8
396 341 6
336 191 3
270 135 6
246 110 4
146 160 6
96 166 10
268 228 3
89 294 9
233 223 10
84 14 5
33 370 6
155 143 2
157 110 10
59 178 6
234 371 7
75 321 5
50 35 5
222 97 10
20 168 3
11 149 1
296 18 5
39 72 10
333 29 2
234 176 4
47 394 7
99 17 4
218 121 10
346 122 4
103 127 7
377 146 5
325 373 10
388 260 5
239 373 7
67 48 6
284 298 9
120 364 8
176 317 3
379 352 6
49 86 1
217 272 7
244 139 10
239 359 8
239 138 6
131 271 10
41 14 5
91 303 3
124 312 8
287 276 5
351 63 1
170 3 8
360 93 8
75 73 8
95 186 5
68 390 2
104 33 8
114 317 9
325 324 2
30 222 4
353 296 8
2 68 5
28 14 8
187 73 2
318 204 1
204 39 5
394 74 10
259 395 1
47 216 5
388 367 3
317 18 1
165 313 3
396 382 7
262 355 1
299 307 2
230 362 1
114 135 2
141 192 7
71 229 6
190 343 3
328 26 5
159 114 3
181 330 7
206 189 5
317 179 7
120 8 6
337 134 9
337 242 9
9 234 6
301 358 4
87 331 4
353 135 8
214 336 7
86 68 9
250 203 1
78 15 9
312 103 4
161 150 4
350 299 6
183 328 9
344 100 3
386 133 10
314 245 10
284 114 7
26 280 5
321 48 10
163 104 3
100 393 5
42 226 6
149 144 3
239 13 7
250 81 2
370 196 1
328 189 2
289 283 9
235 121 8
295 347 7
164 272 4
27 14 4
329 384 8
390 393 7
32 98 5
128 254 1
67 227 1
63 97 2
330 200 6
89 181 1
255 375 3
41 116 8
138 233 7
39 175 1
167 146 2
205 308 3
11 230 8
186 274 2
3 16 9
67 178 8
50 344 2
192 18 9
287 220 1
48 49 6
340 203 10
33 265 10
12 373 8
137 223 9
76 285 8
382 278 7
86 186 10
165 230 8
148 255 8
95 101 5
23 147 4
273 13 1
162 204 6
143 312 5
27 322 3
22 97 5
1 243 2
157 70 9
96 162 6
181 52 5
175 277 5
197 295 2
125 260 4
71 118 2
25 136 1
364 349 2
215 360 9
44 350 6
223 191 5
161 157 4
222 339 1
198 34 7
17 321 6
159 99 10
163 213 10
0 70 8
380 151 2
172 71 9
369 53 1
332 358 5
78 156 6
180 22 2
35 311 6
273 316 4
366 237 1
372 395 6
298 399 9
153 337 3
17 5 3
302 173 3
75 303 3
230 176 8
55 344 5
240 280 5
80 95 7
152 273 6
13 367 4
28 318 2
28 263 3
151 123 5
365 354 7
185 353 4
18 53 2
343 54 5
324 196 10
112 257 1
313 205 3
256 45 5
387 218 3
124 19 2
68 83 6
270 39 8
70 174 8
243 13 9
53 9 3
52 340 3
72 277 5
269 151 3
251 233 3
273 160 7
0 279 4
141 173 3
181 87 9
277 159 9
354 379 5
355 361 3
394 128 4
367 59 6
64 270 1
309 175 6
254 158 10
213 300 4
182 115 7
350 132 7
288 169 5
371 216 1
35 364 1
315 267 9
3 147 3
375 345 5
299 382 6
173 389 1
217 235 9
216 213 8
110 265 1
120 201 4
119 52 10
393 274 8
384 124 4
258 366 8
283 209 5
212 395 6
187 59 2
311 25 10
387 99 6
143 59 2
378 192 10
167 19 10
15 305 8
156 367 1
188 322 9
245 313 10
3 135 1
269 353 9
374 171 8
303 210 1
124 62 2
248 48 4
182 51 2
31 257 1
105 172 2
210 301 1
299 287 5
378 207 3
330 276 4
217 290 1
128 87 8
63 128 1
124 244 5
26 155 9
397 84 4
168 97 7
317 199 8
390 185 7
41 356 10
179 42 5
52 75 7
34 172 2
127 293 6
107 248 3
278 132 7
67 17 6
69 273 9
310 114 1
294 39 10
271 13 3
62 19 9
178 158 6
77 105 2
46 37 8
347 264 8
27 22 8
196 92 3
74 347 3
80 202 3
121 28 2
210 49 9
156 362 9
200 52 1
248 236 7
181 276 10
197 21 3
212 123 10
204 241 3
108 228 4
347 75 9
112 214 6
64 326 6
147 56 1
320 350 5
210 265 2
93 346 9
335 142 6
391 228 3
242 234 3
282 394 9
159 135 1
109 62 6
212 17 2
248 296 3
250 385 7
300 84 3
103 274 6
346 213 5
335 152 6
178 103 1
22 10 8
221 312 3
330 284 10
79 150 2
178 362 9
318 325 3
151 344 8
84 271 5
67 74 4
98 244 4
390 134 3
107 77 8
89 187 7
24 84 4
89 4 1
381 219 7
163 272 9
0 293 3
385 153 2
394 56 7
276 4 10
353 297 9
370 195 7
240 254 9
359 21 2
306 75 1
326 136 2
321 242 8
69 362 9
199 67 7
359 18 9
345 397 8
395 131 10
350 242 1
60 389 4
0 30 4
40 52 2
112 295 10
58 171 10
2 386 3
80 159 6
187 102 8
192 130 4
46 351 8
221 91 5
158 182 1
59 162 7
293 355 9
269 338 4
245 348 1
87 132 10
166 93 7
168 22 3
90 252 2
52 302 7
386 162 4
143 379 7
240 251 9
54 384 9
355 60 7
372 221 9
306 179 9
200 301 2
61 157 3
212 150 3
168 323 1
222 151 6
50 85 9
284 389 3
54 13 7
215 221 9
187 325 3
219 380 7
276 225 6
312 104 10
113 94 7
260 115 10
314 358 4
209 305 1
235 263 9
194 224 4
307 294 2
199 211 10
150 38 8
33 83 9
235 322 6
25 16 5
100 43 9
314 292 4
104 364 5
299 250 10
142 222 10
153 183 4
118 120 3
396 240 6
352 16 10
275 101 7
379 32 2
136 101 6
258 82 9
46 310 1
236 376 10
49 179 2
63 211 9
65 170 8
343 243 10
82 322 2
158 247 7
192 251 4
215 143 9
357 190 6
277 291 5
95 14 6
388 7 7
139 133 6
348 268 2
347 176 9
17 162 5
248 208 8
289 316 10
32 335 8
189 91 2
176 261 8
359 296 10
138 35 7
345 44 3
395 258 1
105 33 5
247 119 7
124 181 2
145 28 4
327 81 2
121 57 2
132 212 4
67 8 5
55 370 1
103 183 5
293 111 1
174 58 10
174 49 3
45 161 4
370 8 3
264 261 7
177 161 8
362 364 9
355 225 5
385 131 2
327 208 1
116 132 7
353 348 9
375 247 8
190 276 9
203 58 9
236 188 6
141 301 9
230 349 10
71 178 4
195 207 1
266 190 8
323 123 4
270 206 7
4 98 6
109 163 6
178 225 6
360 63 4
372 58 3
242 82 8
327 311 5
72 135 10
337 35 8
237 254 6
266 83 10
273 164 6
297 248 3
334 92 4
95 169 5
61 177 5
229 62 2
315 271 3
366 280 1
16 97 9
3 80 2
252 361 5
30 18 4
23 169 10
114 131 10
230 185 8
57 98 9
267 134 10
177 37 10
364 66 8
396 390 9
303 370 9
226 353 3
230 111 2
158 320 5
141 2 7
381 304 8
45 299 6
299 157 1
215 324 9
243 37 6
330 103 2
191 227 4
319 225 4
178 195 7
229 143 3
131 175 6
389 64 8
50 55 4
63 163 6
165 97 2
104 192 3
204 249 6
29 144 10
235 5 9
31 83 9
123 44 10
266 360 4
148 270 8
4 258 6
51 365 8
341 84 3
286 52 6
336 347 10
353 191 2
91 86 7
243 196 4
78 129 5
73 249 7
148 201 3
278 181 9
142 90 4
87 168 5
25 59 4
199 359 4
296 198 4
368 197 4
196 396 6
254 288 4
170 210 2
245 175 10
273 294 7
28 79 7
80 99 7
325 100 8
252 279 1
166 115 8
68 307 7
397 44 9
368 101 5
263 292 8
50 126 10
374 300 10
229 72 9
300 333 10
211 95 2
203 376 3
203 108 2
33 295 5
159 381 10
334 13 5
283 186 2
376 218 3
219 176 6
287 206 1
3 360 9
307 293 6
91 382 7
392 225 6
358 134 7
169 58 8
300 179 8
185 356 7
66 295 1
278 81 2
226 246 10
334 342 6
57 283 9
344 280 1
265 375 5
41 370 2
274 159 1
211 133 6
70 382 10
21 116 4
288 193 8
51 2 4
350 315 5
12 284 7
322 242 6
8 236 1
169 359 5
182 70 1
88 325 4
226 107 10
174 74 4
164 243 10
351 158 4
28 269 1
350 225 6
164 368 10
236 235 2
119 377 6
186 161 5
366 350 8
82 238 8
364 11 9
341 16 9
267 77 1
103 94 7
189 178 5
390 360 8
55 328 10
359 274 4
75 76 6
388 288 2
367 145 10
109 399 2
90 289 4
294 352 4
287 217 9
113 148 7
135 380 7
268 238 9
30 143 8
379 390 6
109 200 8
169 362 8
379 396 1
156 281 8
202 249 2
285 207 4
89 55 6
234 3 1
141 323 8
140 3 7
132 94 5
190 362 1
171 230 10
371 9 7
222 289 7
305 107 1
359 173 1
68 6 2
364 222 2
275 389 7
57 123 3
164 278 4
150 25 10
63 249 9
23 58 5
111 50 10
314 265 3
6 98 2
286 379 9
373 340 6
161 87 5
181 394 9
287 149 9
217 399 1
183 230 1
217 118 4
324 304 2
227 357 4
240 303 1
134 25 2
203 97 9
200 195 2
385 296 9
281 69 8
294 20 1
50 25 1
14 212 8
9 367 7
10 136 3
286 312 1
298 227 6
77 227 8
391 51 9
46 93 7
184 183 1
288 377 4
52 220 10
377 337 4
1 314 1
388 294 3
335 42 1
170 2 3
217 113 3
321 366 3
69 57 7
153 233 9
113 258 10
36 70 7
353 35 8
231 37 5
1 246 7
219 183 6
397 1 9
74 163 7
159 218 5
293 190 9
198 152 4
87 101 3
161 128 3
225 339 4
124 128 1
211 280 5
173 331 2
5 95 4
324 338 5
362 249 5
294 366 5
312 242 3
245 47 8
30 185 6
13 320 1
252 210 10
66 304 8
133 289 2
84 310 7
148 133 5
336 58 6
281 320 10
104 368 9
365 256 7
329 264 1
21 373 2
361 349 4
315 269 10
35 214 10
107 19 7
360 42 2
135 42 6
61 211 8
348 315 9
184 50 6
313 337 3
130 136 5
143 316 1
26 88 10
265 240 5
376 291 10
123 132 3
187 80 4
62 358 10
256 395 9
66 256 9
290 229 2
391 83 5
240 324 4
200 160 6
331 5 7
232 339 6
177 180 5
254 239 4
171 70 7
283 142 1
239 352 10
76 389 7
123 308 2
221 281 1
110 345 9
114 361 1
103 262 10
270 71 9
257 49 8
220 182 5
23 123 2
53 281 8
160 256 5
295 36 2
33 289 5
253 357 10
389 33 10
225 32 8
389 73 9
375 288 8
249 131 10
184 328 5
235 255 2
253 17 8
347 16 5
218 312 5
211 168 6
7 319 8
81 1 1
228 239 5
89 90 10
140 224 9
20 284 9
103 90 10
48 295 9
98 337 3
11 395 4
71 119 10
79 316 8
72 147 10
115 205 7
378 38 3
233 216 5
298 235 8
382 395 2
218 182 1
376 396 9
46 99 5
257 339 2
64 8 4
158 214 10
127 394 5
217 53 7
363 48 8
33 49 1
142 121 1
207 321 4
327 13 6
361 64 4
327 90 8
337 53 4
52 183 4
130 299 10
340 293 1
351 86 10
295 159 2
149 162 2
124 361 9
210 58 6
99 367 10
273 349 6
147 302 5
154 394 7
273 227 7
22 72 6
343 117 2
303 355 8
351 367 2
162 94 8
22 30 9
282 5 8
190 247 1
338 326 9
228 65 2
0 296 5
61 340 1
121 264 10
140 215 9
123 208 5
92 243 10
256 196 10
398 306 4
363 84 10
238 107 8
46 23 7
81 21 2
389 54 6
346 216 4
122 293 4
290 224 9
128 297 1
135 210 10
71 73 8
41 103 3
294 181 7
219 55 7
341 294 7
39 101 1
246 342 8
196 104 5
319 370 5
186 305 5
112 146 4
168 225 7
277 46 7
63 105 9
297 368 4
310 395 9
262 3 10
226 387 4
118 95 9
279 58 10
135 119 10
263 248 10
17 329 1
256 53 10
64 375 7
259 157 10
33 334 5
334 35 4
46 141 5
274 172 5
284 361 8
280 141 3
31 337 10
126 166 1
303 42 8
383 387 8
213 87 1
13 350 9
204 92 9
302 206 8
128 115 5
256 303 1
256 250 2
356 49 7
251 49 2
303 220 7
376 14 3
345 217 4
154 88 1
107 25 1
17 135 5
93 275 6
219 72 1
367 171 5
82 100 4
76 188 8
312 273 2
218 324 10
323 369 7
243 199 6
320 311 1
68 184 6
246 139 5
374 388 1
156 74 6
83 242 7
228 276 3
179 331 5
258 18 10
120 107 5
121 357 9
138 383 5
93 34 5
28 301 10
324 29 5
15 178 10
208 152 5
347 66 7
113 81 6
22 106 6
57 43 6
328 227 4
264 194 3
336 74 3
92 124 4
172 377 5
194 336 7
291 229 2
86 60 1
11 129 10
9 19 7
238 226 10
329 375 7
53 247 8
226 314 2
174 124 8
358 11 5
223 264 4
55 121 4
389 112 6
238 149 6
194 138 2
249 53 4
252 80 1
178 281 2
280 49 8
387 202 8
10 96 10
78 174 6
320 317 9
134 240 6
345 344 10
118 327 9
112 123 8
24 273 8
317 8 7
173 152 1
234 349 3
261 44 1
53 347 4
50 108 7
17 35 9
309 315 2
48 292 2
239 69 3
337 72 7
28 256 3
207 211 6
181 102 2
241 301 2
391 13 5
252 394 7
359 228 7
41 207 5
188 384 1
148 321 1
310 118 8
198 18 7
30 134 4
309 320 1
338 158 5
130 77 3
299 285 8
78 308 8
139 148 4
96 223 10
33 190 9
204 184 4
33 201 5
90 156 8
334 163 1
359 348 10
10 60 3
130 105 9
278 67 4
84 269 8
266 36 7
321 196 5
11 158 3
383 217 4
279 282 10
183 162 3
43 323 5
344 166 5
84 135 6
246 228 8
38 43 2
139 394 2
315 18 4
364 40 1
52 57 7
206 65 1
123 141 2
156 136 2
234 85 5
248 134 3
203 228 3
2 145 8
132 394 8
281 195 1
4 277 5
391 214 4
97 105 9
27 227 10
296 325 7
131 330 4
206 329 2
25 296 1
293 131 5
191 105 1
186 123 10
312 364 2
325 1 3
342 252 8
91 27 2
299 266 3
29 119 3
259 389 2
189 19 5
398 129 7
137 346 2
343 336 9
323 121 10
364 100 7
178 144 3
109 227 5
107 10 7
301 30 8
340 231 3
317 140 6
148 306 4
