300 44000
199 125 7
162 75 2
87 111 6
259 224 8
120 244 6
188 126 4
5 104 7
13 138 4
188 27 1
194 276 7
210 216 4
63 71 9
276 174 5
171 149 3
270 147 1
290 21 9
49 111 4
62 206 5
21 46 8
134 33 9
252 128 4
24 225 5
258 179 3
13 148 6
145 19 1
295 285 9
185 17 9
42 241 2
14 193 10
290 231 5
153 199 2
294 276 7
151 131 1
23 44 8
219 129 5
6 119 9
81 208 5
33 55 4
244 30 8
53 106 2
131 22 10
295 201 7
73 130 1
193 111 8
252 236 6
102 234 4
288 99 9
167 265 8
10 259 10
260 30 2
279 7 5
208 110 10
67 291 5
20 228 5
47 71 3
49 291 9
220 199 3
279 89 6
195 89 4
277 293 2
113 154 1
181 285 7
215 273 2
121 260 8
50 217 9
208 96 8
10 170 6
235 248 5
162 151 1
258 212 4
172 232 1
49 50 1
74 258 10
253 243 3
256 277 5
193 20 3
27 134 7
188 119 4
276 272 2
1 250 2
19 263 4
168 275 2
260 146 4
126 86 5
284 294 8
229 121 7
266 63 7
281 270 9
150 160 8
27 148 1
218 275 9
51 11 7
218 126 10
295 94 10
42 194 10
63 21 7
260 15 10
113 35 7
155 145 2
184 73 10
9 150 6
85 46 4
121 34 5
14 11 4
218 77 7
263 261 2
207 138 2
19 28 2
292 270 8
92 167 1
151 297 2
117 158 1
248 40 6
143 55 5
22 172 2
35 248 5
190 87 5
195 72 3
273 162 2
195 185 8
272 260 2
56 16 10
202 178 10
268 286 4
52 140 6
69 47 5
175 4 10
198 70 5
201 24 4
269 100 2
127 222 6
16 177 8
64 251 2
89 221 4
9 84 6
133 200 5
100 140 5
12 66 7
207 280 7
93 226 6
213 31 9
287 51 8
246 188 6
166 203 2
213 227 1
191 163 8
275 285 8
97 215 1
100 233 4
156 182 3
101 149 9
37 147 9
20 157 3
56 252 8
127 48 5
119 214 9
92 146 8
211 108 4
260 236 9
151 107 10
192 257 2
235 260 8
42 247 1
7 79 3
108 129 4
291 77 3
96 177 5
27 82 10
39 276 9
136 158 4
152 33 3
44 205 1
40 41 5
218 224 4
108 12 7
59 4 4
15 230 5
184 153 9
152 68 3
197 27 2
264 138 9
133 296 4
256 116 10
154 94 6
218 35 8
33 50 2
242 45 10
152 54 1
281 88 1
52 70 4
39 31 1
132 28 6
0 166 1
84 51 5
54 299 8
60 263 5
230 291 9
39 6 6
169 164 2
154 122 10
211 230 1
259 188 3
261 66 9
230 172 6
154 279 8
53 142 5
41 49 8
166 6 8
274 20 6
31 185 7
74 27 6
31 224 2
245 60 1
110 45 8
156 38 1
262 120 6
122 295 1
249 202 9
288 245 7
204 273 9
56 157 3
63 141 2
288 112 2
16 195 9
146 285 1
63 27 5
218 257 8
108 80 6
238 1 10
171 247 8
250 189 2
285 164 5
10 195 3
250 87 7
53 202 3
161 153 10
109 169 2
154 251 6
42 177 7
24 45 6
84 85 9
104 43 5
217 54 9
225 264 1
61 172 8
147 146 3
290 58 3
212 71 6
198 217 7
156 261 3
207 279 5
143 110 9
203 120 8
268 53 7
77 27 1
112 7 8
58 164 5
29 64 8
137 28 6
79 61 10
49 35 10
56 14 3
158 280 8
43 155 7
143 9 10
159 230 5
257 67 6
132 45 7
123 204 9
177 12 5
118 211 3
41 246 7
49 96 6
4 47 2
269 179 2
254 234 10
170 286 9
127 291 7
87 59 6
254 29 3
45 175 7
100 217 9
158 12 5
193 45 9
4 265 10
238 127 5
34 7 3
30 186 6
13 65 9
2 159 9
80 106 5
225 214 5
43 294 7
104 85 10
153 297 9
12 213 7
43 258 7
222 253 5
22 45 3
158 45 3
15 242 8
22 144 2
14 60 4
129 62 10
294 172 8
2 247 1
23 18 5
136 90 10
157 229 9
248 262 2
261 289 8
117 173 8
168 78 3
190 48 1
232 59 10
203 2 6
227 211 8
69 89 10
196 286 6
9 7 1
228 111 5
118 133 4
155 122 5
213 250 6
95 4 4
66 27 10
64 102 3
192 82 5
157 68 5
246 236 2
234 186 4
43 53 2
32 257 3
9 271 7
238 243 6
150 278 9
224 7 5
61 208 7
95 275 7
111 168 3
49 242 7
87 136 5
218 54 1
286 233 10
292 291 7
58 103 2
295 21 5
85 65 1
71 208 9
184 276 7
208 11 7
254 6 4
87 197 8
255 84 5
150 227 1
198 17 3
240 31 5
70 67 2
84 187 7
46 252 9
279 167 10
70 111 3
83 272 4
106 215 5
237 270 7
115 8 6
34 81 3
158 198 5
190 178 8
74 108 3
247 121 1
17 160 5
56 267 2
286 121 1
88 143 9
232 60 3
154 24 5
254 185 7
31 236 10
58 207 8
0 274 3
128 232 10
47 26 5
104 162 6
111 112 1
28 96 5
15 87 8
30 222 5
265 198 2
248 186 10
196 180 10
146 231 1
33 254 10
46 135 8
94 287 8
198 127 9
65 286 9
256 156 7
267 114 3
236 155 8
125 188 1
250 36 7
97 208 5
17 168 6
276 7 8
158 223 1
62 231 3
171 148 2
25 49 7
2 255 5
46 147 2
56 79 10
80 294 4
234 163 5
20 260 2
110 252 5
82 163 5
180 173 8
177 57 1
243 296 2
135 50 3
283 212 4
124 158 4
293 290 3
238 225 7
163 133 4
115 268 10
238 134 9
107 276 4
125 39 7
135 262 4
135 116 7
123 61 8
296 123 1
268 177 4
174 21 2
221 121 6
56 144 3
175 161 1
245 21 7
202 198 7
60 154 1
288 185 5
290 164 3
189 173 3
96 92 10
289 295 5
35 187 9
84 24 8
184 248 4
138 175 7
211 71 6
238 69 4
129 290 4
264 233 4
64 129 6
65 222 8
210 199 2
51 62 3
13 134 8
46 238 8
122 65 8
67 62 10
169 142 7
267 235 4
57 255 8
44 143 3
51 275 9
132 60 8
38 261 10
56 139 8
197 198 2
202 101 2
190 113 6
109 8 6
36 238 2
120 171 1
222 274 8
87 293 4
60 54 4
209 203 4
21 112 4
80 148 9
258 118 5
292 259 10
238 85 4
256 223 8
241 68 9
275 62 3
30 267 10
69 298 8
61 55 8
281 267 3
77 222 8
33 66 3
120 103 8
39 2 7
296 7 8
67 230 5
200 226 10
186 0 4
216 177 5
279 90 10
263 227 10
214 29 3
74 13 4
27 64 6
86 156 2
228 52 9
183 20 9
188 291 10
170 159 4
60 294 7
271 111 4
107 5 9
197 263 2
137 217 5
64 0 1
241 249 1
233 130 1
141 61 6
166 258 1
168 252 6
240 105 1
50 184 2
202 271 9
28 231 8
182 49 7
296 169 5
250 33 6
284 42 9
215 288 5
279 263 7
89 64 7
287 24 3
45 46 6
69 117 8
12 232 5
9 200 1
32 208 6
44 175 4
288 149 5
240 26 10
127 214 8
69 284 6
238 240 4
159 253 1
160 180 7
216 42 6
189 234 1
115 9 10
135 85 7
4 260 6
21 184 10
103 288 10
141 100 8
37 83 7
235 151 7
237 81 7
68 22 3
243 249 1
124 73 8
160 159 2
76 70 9
116 102 7
256 208 5
202 245 6
153 125 10
178 179 4
21 122 7
8 80 4
82 19 2
153 156 1
217 248 7
238 235 4
91 239 1
7 8 9
14 4 1
100 91 1
32 50 7
111 196 6
26 56 5
70 7 7
172 47 5
60 226 8
173 125 7
51 253 5
37 121 7
195 14 3
153 288 1
264 25 5
270 13 4
243 24 8
6 276 3
16 9 9
11 40 10
223 239 9
132 284 1
153 126 7
248 282 7
136 200 6
46 6 7
44 193 1
222 188 4
41 174 10
237 96 8
204 78 10
206 34 3
108 105 8
3 114 2
26 243 2
250 177 2
234 122 2
105 203 1
289 165 8
269 27 10
281 254 10
186 9 2
38 203 6
44 6 4
151 198 5
206 131 7
194 54 9
286 93 7
202 205 3
27 121 5
157 190 5
249 10 8
64 270 4
288 170 5
177 144 1
87 198 2
79 281 1
164 62 3
65 283 1
4 242 8
208 210 9
122 133 6
94 88 8
187 170 6
230 103 4
273 148 9
83 237 4
85 127 4
290 222 1
242 57 3
199 59 1
181 86 1
213 64 10
232 96 3
265 137 3
67 153 8
173 230 5
106 41 3
233 218 9
42 18 9
134 224 9
3 18 5
46 112 5
237 181 5
90 14 1
93 86 7
190 129 1
159 167 2
114 179 1
141 278 2
250 68 3
156 211 2
231 32 4
48 287 5
180 161 3
292 266 9
148 170 2
178 38 5
76 289 6
224 127 5
100 122 8
173 129 1
177 94 5
20 281 10
27 35 4
124 8 9
268 174 10
110 142 6
112 47 9
37 186 4
108 10 7
166 170 9
217 280 8
23 168 8
277 151 6
50 57 9
12 111 9
166 46 1
280 41 10
213 286 2
95 194 4
71 278 2
30 80 3
283 45 5
265 130 9
167 4 9
241 0 6
128 219 9
109 216 10
159 266 7
90 151 10
10 222 5
1 18 1
108 239 4
46 0 2
169 110 4
227 236 1
177 23 10
229 96 2
128 88 1
282 196 3
282 235 7
252 85 10
91 9 2
262 43 10
291 30 9
9 166 7
72 177 3
288 214 9
80 48 2
269 176 9
209 179 6
178 126 2
236 150 7
67 46 8
40 179 4
213 56 1
203 97 8
183 165 5
60 292 8
63 57 2
134 281 1
124 131 9
152 9 10
295 102 2
178 144 3
292 5 7
255 4 6
124 209 6
148 81 4
268 90 10
182 148 6
165 285 9
176 297 9
186 299 6
225 128 9
275 137 4
181 158 2
119 245 6
266 145 1
59 27 7
23 185 7
159 282 2
100 41 9
141 28 6
142 59 10
209 218 4
236 224 3
115 245 2
234 42 7
3 33 5
201 292 7
33 239 5
64 112 3
280 198 10
269 252 3
281 235 1
194 145 1
200 29 7
278 257 8
129 133 7
18 281 3
258 37 4
132 65 9
243 262 3
3 112 1
297 62 3
1 285 5
71 273 10
24 236 4
107 288 6
190 152 9
1 4 4
151 190 1
165 265 10
297 135 10
253 22 5
209 167 10
19 70 1
145 129 4
77 282 10
214 241 1
108 169 10
229 143 1
103 54 9
205 167 4
51 26 2
263 219 7
225 18 5
235 209 3
171 21 7
291 278 9
274 252 10
59 85 5
101 240 9
69 222 8
33 126 10
197 124 9
131 174 7
53 233 10
152 269 3
55 16 5
145 123 6
10 166 9
0 93 3
24 210 5
117 241 7
124 118 2
119 194 8
78 146 1
52 19 9
258 289 7
299 174 6
252 57 1
268 93 1
48 84 8
122 215 3
229 270 2
272 65 7
104 200 7
132 224 6
27 36 6
5 119 5
227 247 4
126 236 9
172 202 1
298 266 7
176 261 8
239 193 10
256 295 5
264 2 4
129 58 10
201 216 7
283 152 10
271 142 2
116 71 3
288 192 7
238 293 2
295 161 6
276 296 1
167 57 1
205 125 5
222 183 10
104 212 1
184 282 3
264 11 4
187 150 4
158 37 4
23 149 7
103 270 9
88 95 5
225 289 6
213 49 2
211 27 9
268 137 10
0 217 5
102 82 9
151 264 7
120 281 7
116 225 8
69 244 10
266 42 10
110 5 4
136 168 10
132 118 6
101 281 6
246 248 7
215 17 3
171 103 10
34 240 4
290 108 6
42 134 3
173 235 3
97 30 4
131 153 7
10 122 5
157 228 8
176 117 8
240 199 6
222 61 4
37 99 10
293 46 2
18 35 4
196 93 5
154 75 7
150 280 6
26 278 6
91 230 1
81 133 1
17 121 9
62 119 6
124 255 3
65 259 6
115 117 6
196 182 8
45 198 1
12 102 8
211 91 10
63 25 5
238 151 9
159 247 7
275 147 6
181 122 6
60 274 7
86 269 2
104 159 3
254 38 3
178 47 8
40 277 3
240 148 1
79 260 4
153 8 8
61 241 5
90 78 6
137 71 6
135 143 10
160 201 4
119 34 1
205 238 3
198 111 8
278 62 5
239 15 3
221 161 1
23 292 5
156 11 10
71 134 8
122 226 4
164 59 9
264 247 1
192 282 2
129 40 1
20 3 3
45 36 4
32 104 6
52 200 8
297 229 7
31 41 2
202 199 8
55 1 1
184 206 7
212 37 9
246 172 10
245 112 1
183 255 2
57 87 2
214 56 6
78 30 1
71 66 9
75 86 6
262 12 3
62 93 1
278 241 5
81 154 10
12 210 7
284 99 3
57 157 1
10 290 9
165 54 3
272 168 2
102 296 3
252 77 2
12 200 9
111 166 10
183 66 7
15 148 5
143 139 6
182 232 10
133 69 8
126 45 4
43 122 5
109 205 10
64 63 6
201 221 3
76 150 7
30 74 8
146 66 4
130 91 3
131 147 10
281 65 4
298 76 4
226 243 7
7 87 6
134 126 1
279 14 10
269 63 8
113 123 5
8 239 9
159 276 8
226 17 8
30 127 3
240 79 1
277 24 8
160 67 8
44 192 2
172 11 10
289 298 1
231 188 3
126 205 4
66 132 7
45 99 1
5 138 4
105 257 10
65 119 6
173 97 6
78 17 8
13 272 4
34 6 9
234 129 1
32 76 9
224 150 3
49 219 9
145 130 6
215 41 6
10 182 7
141 217 7
60 192 6
162 184 10
269 68 7
260 16 1
186 152 4
27 89 7
49 249 10
47 23 4
23 153 9
149 30 7
57 46 6
225 189 4
148 245 6
244 103 5
204 183 9
198 252 9
101 119 4
209 133 6
138 237 7
265 50 4
229 80 5
7 75 10
73 292 1
12 19 4
169 63 6
6 177 2
28 71 8
129 127 10
198 239 7
224 212 3
236 63 5
238 188 7
214 23 6
203 182 8
36 201 9
68 41 5
105 20 9
55 125 5
77 114 5
204 240 3
251 24 5
95 118 4
38 184 3
256 32 1
203 138 9
23 104 1
173 260 8
285 108 8
257 267 1
183 160 9
163 33 9
106 292 6
86 220 5
33 116 4
114 176 5
250 22 2
211 17 3
181 152 5
42 89 10
148 79 6
106 120 5
277 258 5
256 287 8
78 112 10
285 33 9
205 241 4
297 61 6
63 258 1
33 146 4
172 283 10
117 22 5
189 299 9
264 109 3
203 292 2
232 91 3
38 270 4
30 276 6
101 18 6
149 167 1
273 142 4
88 263 5
211 233 8
205 157 2
244 264 6
296 196 5
99 132 4
299 94 8
96 250 5
23 190 7
44 56 5
206 211 7
118 204 9
9 93 6
20 30 8
202 260 8
83 199 4
188 78 2
237 132 2
258 281 8
130 154 1
66 210 4
77 48 1
294 116 2
196 148 10
97 62 6
174 128 9
243 114 9
224 196 3
232 162 2
242 111 6
297 12 4
224 20 5
264 56 6
32 134 5
82 80 3
262 236 6
221 297 1
287 58 5
274 219 6
64 151 2
53 82 1
80 11 9
263 4 7
219 4 2
151 32 1
29 26 4
221 26 8
228 188 9
209 158 1
273 267 4
225 160 8
272 109 10
279 119 4
191 288 2
96 153 7
282 227 1
0 247 4
49 115 9
197 203 1
185 172 10
261 6 10
262 70 6
228 209 1
57 164 4
80 98 1
213 94 7
292 132 5
57 292 5
232 39 7
243 150 4
91 124 6
278 130 2
128 221 4
97 156 3
122 142 6
70 282 3
117 90 3
195 53 8
71 190 2
299 237 1
165 281 3
168 53 10
46 89 10
12 181 10
71 144 3
247 20 8
20 104 3
127 234 4
105 23 3
131 162 9
39 285 1
60 133 8
101 62 4
222 60 5
254 276 10
99 41 3
200 244 8
261 284 8
201 156 1
41 14 2
18 124 6
238 24 3
54 156 6
84 41 1
259 179 4
59 239 9
203 160 3
112 252 3
284 174 10
178 6 5
46 106 5
75 230 7
297 293 3
63 114 8
142 114 4
124 106 5
261 158 8
15 60 7
14 274 8
123 85 3
169 97 5
224 138 8
129 21 1
60 201 10
292 104 3
55 124 3
20 177 5
68 72 7
170 21 3
272 218 9
87 231 8
149 159 8
223 173 1
267 242 10
138 38 3
99 164 1
272 299 3
203 264 8
10 215 7
130 285 2
59 234 5
247 217 9
207 259 6
168 42 7
206 229 9
196 75 1
217 84 4
140 221 4
150 36 4
253 280 4
74 235 6
287 169 3
213 67 5
19 218 8
142 143 1
166 278 4
59 121 8
287 97 4
253 255 9
95 18 10
232 119 2
35 222 6
174 151 4
176 141 7
263 8 7
185 245 1
87 191 5
281 244 8
184 53 10
230 202 8
120 34 8
143 235 8
102 186 4
212 140 8
41 136 10
36 138 10
242 118 4
142 55 7
120 219 9
199 68 8
163 269 3
206 69 7
294 153 10
264 274 3
100 147 6
173 86 5
63 260 1
195 123 6
222 248 10
28 86 10
154 257 6
261 90 9
164 85 5
299 4 8
97 249 10
37 138 3
17 249 5
234 73 10
243 42 4
205 89 2
156 272 10
185 137 6
2 178 9
168 61 3
179 150 3
152 18 5
296 3 7
189 105 2
110 295 8
55 99 7
13 7 8
84 266 6
94 111 8
85 260 8
90 98 1
33 9 9
117 81 5
233 269 8
7 88 10
64 207 6
3 297 1
277 65 8
98 89 3
200 123 8
157 45 4
15 146 6
195 145 7
283 206 6
159 80 10
37 293 2
54 257 6
242 293 6
234 232 9
171 219 3
72 256 10
159 212 8
41 217 8
292 118 4
76 91 6
249 183 1
113 139 2
143 84 8
118 81 5
174 253 1
50 192 6
233 61 1
270 243 9
142 237 5
138 10 8
87 80 10
285 218 10
92 150 3
268 248 7
195 129 5
274 230 6
186 294 2
128 12 6
276 36 9
233 37 3
143 109 2
69 209 5
57 93 9
175 171 4
263 20 5
94 234 4
231 42 4
140 51 5
100 279 3
268 266 10
226 113 2
137 278 4
260 217 5
298 85 1
193 150 10
74 246 1
188 111 2
17 182 9
109 222 5
193 77 3
187 107 2
151 163 3
113 120 5
80 69 3
288 267 4
70 102 3
247 8 10
259 157 9
246 164 3
290 240 5
185 66 6
68 81 2
275 161 8
113 177 10
226 280 7
89 173 4
63 196 8
35 177 2
164 251 4
189 260 6
273 169 4
215 253 1
107 254 2
182 25 10
159 108 8
194 85 8
158 214 7
269 199 7
249 77 6
182 31 3
12 46 9
193 1 9
52 256 6
244 224 4
14 232 4
281 252 5
248 227 7
264 250 6
166 95 1
243 147 9
150 83 7
149 280 6
137 94 9
220 39 9
1 25 7
118 119 5
175 29 1
99 295 2
64 69 1
242 152 1
12 159 4
143 154 6
68 53 8
275 248 6
118 57 10
189 151 3
295 233 5
240 291 9
135 290 6
146 201 5
16 98 6
81 13 5
184 270 8
44 88 1
176 238 3
144 132 7
218 20 9
67 268 6
104 176 3
171 126 8
92 118 1
276 95 10
96 221 7
187 65 2
26 24 1
119 16 6
6 61 9
214 258 8
7 151 4
22 58 8
138 251 8
285 140 7
291 216 8
113 45 7
23 158 5
232 183 5
132 152 8
201 193 2
272 187 6
198 74 4
193 198 3
265 79 7
184 125 8
66 3 4
235 258 8
235 239 3
125 46 5
168 75 3
18 125 7
270 57 5
121 7 1
125 88 3
164 161 3
54 209 6
229 188 2
2 173 4
163 31 7
113 33 1
96 70 10
283 50 8
250 158 10
9 73 4
237 167 2
60 199 3
22 34 10
117 43 2
182 19 9
35 167 7
34 67 8
157 254 4
162 56 6
215 149 9
280 143 1
209 127 4
126 248 9
126 233 4
35 220 6
230 220 5
125 28 3
183 218 5
274 3 3
68 29 7
289 75 2
286 177 1
272 167 10
79 70 6
28 195 7
184 214 9
175 121 6
257 31 4
98 248 5
289 137 1
268 256 2
220 169 6
152 72 4
93 245 2
141 260 10
26 277 4
178 207 5
233 146 9
12 85 7
65 109 5
166 70 8
54 221 5
215 109 4
30 115 7
25 8 9
238 287 2
192 287 7
99 122 8
252 126 7
207 4 3
51 211 7
93 209 4
162 161 4
82 30 5
49 60 3
167 13 4
36 107 1
258 141 10
118 48 9
34 47 9
39 136 8
3 214 2
288 43 3
198 251 10
59 107 7
115 260 6
98 78 10
51 198 8
199 151 7
93 38 8
162 198 8
21 87 6
126 202 5
126 59 7
189 84 6
135 13 5
25 248 10
228 250 5
268 253 1
107 63 8
133 178 8
290 220 5
287 32 6
40 105 2
126 87 3
16 196 2
44 236 10
208 219 9
54 144 5
9 242 5
110 17 3
235 163 3
295 210 8
58 40 8
109 57 4
227 277 2
272 209 10
272 38 7
276 177 1
79 288 9
58 27 2
51 52 3
168 289 4
173 6 2
284 210 7
216 164 1
109 197 2
172 179 2
210 233 4
64 124 8
222 215 6
250 14 9
45 137 1
197 181 5
120 287 2
179 3 2
146 37 1
5 170 4
16 276 10
55 66 8
20 99 8
7 80 3
149 161 7
260 41 10
217 187 4
249 199 9
36 205 5
297 202 5
176 207 2
268 60 6
174 127 1
4 126 5
234 56 8
238 28 6
143 100 8
70 235 2
193 172 9
151 197 9
98 277 5
267 6 9
217 55 6
198 254 2
201 147 3
72 7 1
180 62 9
273 49 9
124 80 7
150 14 7
276 142 2
131 54 9
22 200 5
231 74 7
75 6 5
127 202 10
298 195 10
268 79 6
36 186 7
88 197 5
296 146 10
214 251 7
153 274 2
156 94 1
40 38 4
298 201 7
139 158 2
289 33 1
21 243 1
142 296 9
158 245 1
245 105 5
219 268 1
174 262 9
166 115 3
267 143 1
50 281 10
15 136 7
2 157 8
198 27 8
32 243 9
96 133 1
10 287 1
251 67 4
61 122 8
239 95 9
207 253 8
237 241 4
160 143 2
269 85 7
93 100 5
298 244 5
123 231 7
74 118 5
74 99 6
64 53 3
205 270 7
60 95 9
22 136 10
20 117 10
56 136 1
128 240 4
134 206 5
279 94 7
258 168 4
110 261 7
25 12 10
42 35 7
280 61 8
296 110 8
31 255 9
212 176 1
255 233 3
262 233 2
43 115 8
134 198 7
227 43 2
204 238 5
241 39 7
296 35 6
39 22 9
242 75 9
199 277 7
201 220 3
66 205 4
299 62 3
125 34 6
56 238 6
5 278 2
62 218 5
105 5 10
96 121 2
0 70 9
297 166 2
115 186 4
275 213 2
247 271 7
84 77 9
84 280 4
72 76 1
19 74 5
255 195 8
57 262 3
94 33 2
19 39 10
109 293 9
110 26 6
166 175 9
140 96 3
262 37 2
77 230 10
206 113 9
268 120 8
257 196 9
144 123 6
61 84 4
240 142 3
165 161 8
282 259 10
230 50 2
159 196 3
165 101 4
61 151 5
99 161 5
142 46 5
165 259 6
20 160 3
182 177 9
186 282 9
25 29 9
196 73 10
20 209 7
157 90 10
235 266 6
156 172 8
201 223 10
256 44 3
212 93 4
108 208 7
29 52 2
116 233 9
164 178 10
100 156 3
1 223 5
86 4 10
227 134 1
203 287 7
109 126 5
38 157 9
227 158 1
128 27 3
211 183 1
144 29 5
1 59 7
174 272 10
213 8 4
216 217 7
191 255 4
111 16 8
66 240 7
131 75 9
17 199 6
282 233 4
296 94 8
95 244 10
114 216 3
254 258 3
30 147 9
105 121 7
2 158 7
2 193 9
110 165 1
127 163 5
196 103 8
192 294 9
65 236 10
289 90 5
147 76 10
249 167 9
35 157 6
285 299 7
283 11 2
177 48 8
129 24 3
205 20 5
164 6 5
228 76 7
204 146 1
166 93 9
74 96 9
181 244 5
127 280 7
152 214 7
115 229 7
151 3 9
50 47 1
291 168 7
95 181 1
258 255 7
183 228 8
120 162 6
95 0 1
242 272 1
163 178 6
105 290 2
100 54 5
136 178 6
88 162 4
210 79 2
269 170 10
136 92 10
132 84 8
237 57 5
64 90 1
181 50 4
113 137 2
31 124 4
167 70 10
112 139 1
87 41 7
219 18 10
82 262 1
253 226 2
288 23 6
103 44 1
109 226 3
103 236 4
202 299 6
161 1 4
56 97 2
134 119 1
175 266 2
253 148 6
70 291 8
296 158 10
124 250 2
63 154 8
76 20 9
16 218 1
243 280 10
199 264 4
153 89 4
249 153 2
66 150 1
222 40 1
150 231 10
269 17 7
103 201 7
50 202 6
189 47 10
196 114 10
201 268 3
46 145 5
170 179 9
240 112 8
169 173 2
54 129 1
47 24 3
75 269 9
169 203 2
281 6 3
150 75 6
295 211 4
123 53 5
219 162 4
196 23 8
30 29 2
202 62 2
129 280 1
252 6 2
173 292 5
194 149 1
147 191 3
157 249 10
233 148 1
225 273 7
164 252 7
115 219 5
220 170 3
152 142 8
287 206 2
104 197 3
101 219 5
186 136 1
40 250 1
244 187 3
16 114 10
112 117 5
84 147 5
130 92 9
186 100 9
181 53 5
68 138 4
44 223 9
43 69 9
279 219 9
240 116 10
97 3 10
13 290 5
141 9 8
232 65 4
4 173 6
44 95 8
72 40 6
266 168 1
278 260 6
163 260 5
104 141 9
156 262 8
270 164 3
60 36 8
223 196 8
96 68 5
226 83 2
288 115 8
263 253 2
113 219 2
41 54 7
260 199 10
247 63 2
261 256 3
247 218 6
139 254 10
225 196 10
283 141 7
214 279 5
189 6 2
35 194 9
221 231 8
58 28 5
192 15 5
252 18 3
150 194 3
289 106 5
40 133 1
298 137 9
59 89 6
197 116 6
190 106 7
176 213 5
122 59 8
136 93 6
37 141 2
297 147 8
24 269 2
75 100 2
255 78 4
105 220 3
286 243 7
155 2 5
123 141 3
148 61 7
140 195 2
281 98 5
161 92 9
255 82 3
185 151 6
182 174 5
138 239 7
214 257 4
144 273 3
179 49 3
257 137 7
119 298 5
175 144 10
155 175 7
217 96 9
186 18 7
129 135 5
47 289 2
60 282 5
200 5 3
126 78 6
187 52 9
273 218 5
208 225 5
25 221 7
245 258 1
143 2 5
98 292 10
105 214 9
222 55 5
178 174 3
265 190 10
35 228 1
210 195 8
56 15 7
223 100 10
213 11 8
81 241 10
32 60 10
295 277 6
232 275 8
278 48 6
25 26 1
7 28 3
22 122 7
115 113 4
35 273 7
66 187 8
252 275 4
145 134 10
216 223 6
28 46 1
225 204 2
205 289 5
3 52 10
152 2 6
80 121 10
91 84 2
267 244 2
285 230 10
14 45 8
187 222 4
86 217 4
221 124 7
45 234 4
221 46 6
218 157 7
210 156 5
108 16 8
136 295 4
141 36 7
191 230 7
209 16 3
142 145 5
67 45 1
27 154 9
134 153 4
122 164 5
287 7 7
228 144 1
208 250 10
61 39 9
177 260 7
237 22 3
285 280 8
269 183 2
150 186 8
67 248 4
230 241 3
89 280 8
154 87 5
50 289 2
233 6 2
66 138 1
200 217 10
118 56 2
254 131 7
181 203 2
86 61 2
131 214 4
53 18 3
123 228 4
94 236 3
154 85 8
49 172 10
295 59 2
189 220 6
121 224 9
72 250 6
147 65 10
90 53 10
90 187 5
43 236 7
261 200 6
167 179 8
40 29 6
235 122 7
102 15 4
11 133 7
42 146 9
100 62 6
76 27 5
106 160 8
44 2 5
215 45 9
60 182 9
138 35 10
212 231 3
119 199 5
146 219 7
235 212 7
251 153 1
29 165 3
219 244 7
68 258 10
34 235 2
68 247 1
256 182 8
127 289 2
205 290 9
282 86 3
66 252 7
240 115 1
162 16 7
89 5 9
132 189 2
144 26 7
86 116 8
277 208 4
221 31 5
256 57 4
163 108 9
228 247 6
135 190 4
195 151 4
225 122 2
165 75 1
144 76 1
85 121 5
161 41 9
15 203 7
254 120 7
93 173 2
223 144 4
184 229 6
61 237 1
220 49 4
91 43 6
299 52 2
270 106 4
165 280 8
259 167 7
44 166 8
196 78 4
131 66 3
78 248 7
155 168 4
224 202 3
135 162 4
223 168 2
2 77 9
119 147 10
224 227 4
153 195 5
264 117 3
102 203 8
272 244 9
227 216 9
214 18 10
217 168 10
184 41 4
175 66 8
34 117 6
112 269 6
212 174 2
221 74 4
10 75 4
151 147 7
83 7 6
285 20 6
163 230 3
115 151 1
67 79 9
21 12 10
295 145 8
146 19 8
170 61 5
287 218 10
124 277 4
94 122 7
128 100 5
94 28 6
52 253 4
67 73 9
64 193 4
62 59 9
262 258 8
107 34 10
56 185 5
7 252 5
122 101 10
31 142 7
111 78 1
166 38 3
148 290 2
156 149 9
124 200 9
136 287 6
206 222 3
153 10 6
264 41 5
103 228 3
117 49 9
208 281 6
281 87 4
235 105 1
216 122 8
42 132 6
40 126 8
56 17 7
203 86 2
127 294 6
52 157 4
217 243 9
5 264 9
275 123 9
230 140 6
269 9 2
215 141 1
135 174 7
74 232 10
115 152 9
62 105 4
132 7 10
196 165 7
124 246 2
40 157 8
121 236 5
147 222 7
271 181 2
105 110 4
192 61 8
245 20 5
121 276 2
216 44 5
111 285 4
123 8 7
73 220 6
58 32 3
263 240 5
92 125 6
140 281 6
126 159 6
147 108 6
288 260 10
270 165 2
125 238 8
219 64 2
98 45 8
77 36 7
78 212 9
176 224 7
285 117 6
199 30 6
284 234 5
26 276 4
81 61 6
200 132 3
221 48 1
181 284 8
89 220 9
131 157 6
84 6 2
283 176 6
144 3 5
170 24 7
221 14 5
15 231 1
32 52 4
97 51 1
270 51 2
126 5 7
236 58 4
31 237 10
33 150 9
117 259 1
273 63 2
10 175 5
90 144 7
178 9 1
240 201 6
172 111 2
239 41 8
249 197 8
206 296 7
1 243 5
140 231 5
207 117 5
160 60 2
54 285 7
204 293 7
286 117 1
144 53 1
105 86 6
25 299 2
133 113 10
151 196 9
293 89 5
262 136 2
272 262 5
131 59 1
228 208 1
223 153 3
268 208 8
12 54 1
65 9 1
13 256 1
75 12 8
97 122 8
89 111 9
