500 120000
157 470 860
79 465 201
131 443 884
73 82 126
162 252 375
279 308 980
304 418 277
23 352 116
243 277 268
36 279 248
157 224 707
182 342 603
312 383 212
276 383 998
215 397 121
125 224 690
216 466 202
423 452 194
219 413 597
221 357 363
296 405 186
6 183 875
147 475 60
75 142 513
42 355 951
132 381 361
188 365 381
217 390 854
58 447 406
248 419 850
50 226 817
327 368 877
214 327 781
332 418 303
84 483 443
71 434 824
220 495 157
8 56 353
263 418 913
64 142 329
267 291 14
368 470 857
70 225 799
75 89 151
287 450 869
181 452 399
57 238 81
209 482 964
432 442 706
91 382 840
195 405 745
14 79 362
52 330 978
245 321 810
398 417 19
77 153 926
96 453 778
250 496 122
15 493 792
222 482 152
290 419 191
140 470 147
377 458 772
9 125 636
111 276 287
331 492 109
167 296 949
312 392 139
78 475 657
289 300 312
34 352 504
138 471 519
177 275 542
121 182 548
7 212 378
37 278 452
55 298 344
31 220 390
378 473 666
290 412 488
70 422 21
459 474 136
80 210 746
61 310 257
197 322 448
258 294 367
123 341 574
333 380 578
40 499 225
193 450 818
171 448 13
53 284 933
77 98 742
269 270 429
140 400 296
321 345 70
69 494 765
71 152 208
289 369 227
249 373 444
381 486 737
288 404 729
153 373 27
292 360 124
93 251 861
421 445 833
353 398 600
65 404 446
29 133 110
445 455 593
9 305 63
146 257 84
107 425 509
47 252 870
193 406 895
377 449 380
44 315 452
219 337 416
206 265 4
32 348 462
34 113 402
318 387 851
123 445 41
18 412 374
89 189 106
398 457 110
111 483 611
267 424 132
50 457 616
136 191 863
40 49 356
142 390 71
25 440 987
369 449 889
354 486 911
418 474 44
140 461 771
237 417 381
127 439 142
19 492 697
82 413 341
105 462 147
248 384 147
116 311 339
56 250 127
11 452 457
75 268 891
286 454 594
30 94 19
163 355 693
220 291 700
256 425 639
114 483 202
127 128 41
200 303 333
187 330 774
354 405 534
236 476 847
113 162 479
115 393 421
65 437 210
377 475 145
149 407 15
148 341 119
71 135 357
352 395 129
242 352 386
7 131 119
148 178 745
11 361 256
19 310 698
89 369 192
84 88 115
24 210 166
101 464 983
25 441 547
220 335 794
1 289 169
105 391 770
251 322 60
202 382 398
256 350 100
232 419 446
354 390 624
184 308 117
165 240 709
1 32 240
28 94 293
222 333 554
95 478 179
233 447 24
82 275 747
23 108 915
234 310 442
186 388 932
161 353 526
111 212 222
76 462 301
13 195 585
188 495 702
32 75 611
148 391 610
245 351 368
233 254 908
164 411 611
81 297 94
145 151 856
242 483 125
76 437 956
164 236 743
311 339 400
305 459 649
211 319 989
283 357 636
250 337 254
323 469 324
298 497 467
79 497 888
131 135 524
63 176 163
49 57 209
119 167 223
380 411 31
67 252 66
381 445 188
87 386 688
353 495 171
229 498 258
21 220 439
26 474 63
280 322 935
20 455 543
10 479 845
115 418 512
158 321 304
158 294 493
197 331 651
359 387 842
102 195 162
139 213 613
176 366 650
16 109 640
165 186 248
8 397 903
375 453 419
111 419 290
85 460 813
33 236 266
1 86 270
70 403 970
229 457 522
363 431 821
244 446 784
58 247 129
402 499 70
17 110 221
31 346 862
75 430 916
338 438 170
109 385 627
247 487 711
49 392 807
84 225 530
81 204 934
173 179 53
30 447 814
77 240 509
66 200 269
312 331 367
123 451 8
174 401 297
79 364 979
277 415 785
169 189 129
33 269 35
120 170 317
86 312 387
195 211 301
254 290 375
71 91 676
41 333 137
89 452 429
43 97 585
333 362 252
158 307 559
70 466 686
149 426 224
36 419 474
25 356 168
113 214 365
102 388 324
348 495 807
69 400 630
63 382 397
25 415 808
106 467 300
37 309 463
122 261 518
141 273 88
33 92 314
30 35 179
116 249 857
108 401 993
148 349 700
76 328 455
138 451 477
214 423 450
249 358 966
27 50 986
337 389 222
110 425 78
6 457 342
60 445 86
381 467 983
93 424 465
99 376 994
403 488 641
93 453 876
115 339 505
83 214 67
151 300 599
103 229 347
121 383 371
62 465 416
159 301 934
473 483 339
155 369 302
74 259 493
31 271 13
225 453 840
390 417 185
85 182 600
101 452 147
12 134 247
71 199 243
421 437 826
137 162 602
264 378 586
44 147 783
195 382 473
188 320 602
254 275 436
197 390 563
470 474 220
199 318 3
324 488 473
91 120 283
346 350 708
8 454 145
89 173 434
117 313 326
85 498 626
189 273 240
188 331 465
317 487 874
97 159 164
364 459 174
3 184 524
81 275 253
209 483 43
186 416 2
312 419 648
55 241 785
273 297 814
213 297 729
16 378 746
209 414 155
36 477 795
209 307 368
305 439 144
165 364 468
229 474 497
421 484 215
239 285 663
314 326 493
424 431 649
133 284 698
15 408 8
341 362 976
45 88 752
47 307 698
207 254 715
82 215 807
29 190 905
295 333 43
128 301 534
200 203 964
203 491 693
22 154 51
107 109 429
243 249 230
47 381 970
266 454 864
72 250 954
107 126 158
2 174 791
24 227 849
194 406 908
83 496 121
61 194 230
25 127 951
221 393 272
233 249 303
133 356 181
115 466 740
140 225 124
460 492 31
57 496 993
50 473 958
359 385 184
103 231 99
233 332 293
135 246 58
416 499 879
21 54 354
151 496 89
385 465 759
145 286 538
157 371 168
192 252 114
309 371 5
59 456 94
91 362 512
74 104 356
339 491 156
210 260 760
152 403 988
137 291 682
357 377 732
41 62 483
480 493 346
248 433 22
142 307 760
86 308 13
128 384 159
41 287 411
108 165 361
231 458 403
214 440 851
34 320 886
22 315 155
48 260 274
46 269 642
145 305 825
168 382 74
113 282 571
66 459 373
140 416 186
50 337 110
280 476 847
93 341 37
233 316 715
2 108 616
94 365 365
18 258 323
310 491 203
138 476 710
251 359 240
307 415 502
124 138 431
306 417 22
23 466 920
372 457 490
156 445 401
33 291 576
139 400 547
196 359 63
39 172 661
135 333 608
173 294 618
129 250 621
134 408 290
145 170 229
129 334 940
143 218 32
79 243 733
140 366 746
84 136 462
143 203 442
204 234 617
67 270 911
259 484 94
41 454 221
133 482 754
118 359 515
85 230 139
53 72 382
95 102 794
65 310 909
272 476 534
184 385 142
289 333 367
46 278 108
19 291 407
63 402 700
85 311 874
4 297 119
53 216 975
39 399 999
225 406 286
46 242 493
305 478 303
175 222 437
234 469 345
260 368 272
114 366 978
417 469 33
61 206 915
10 226 256
82 148 14
47 366 279
303 456 723
60 357 271
99 212 966
203 411 832
36 386 447
131 248 2
101 338 646
349 471 734
78 145 740
137 426 33
41 222 241
412 428 807
353 401 577
196 395 531
62 305 708
95 228 783
112 423 709
321 440 795
93 208 67
7 76 491
163 312 538
124 228 130
130 295 690
34 209 96
78 377 580
63 223 868
294 317 715
251 370 515
14 139 979
120 491 780
241 406 229
165 410 852
57 336 119
267 462 171
271 330 664
20 462 241
151 200 593
279 438 423
91 306 566
20 36 593
361 448 201
155 470 7
18 286 250
94 299 548
124 487 977
59 85 836
63 349 400
242 355 251
82 432 631
206 373 368
33 314 711
118 452 774
158 261 269
10 75 179
171 459 727
247 362 465
38 453 120
63 195 317
224 320 225
226 455 830
79 440 711
94 341 887
27 387 45
80 434 777
414 430 277
431 485 554
326 347 107
235 449 455
329 464 595
251 288 752
287 387 26
311 473 725
53 243 510
393 476 982
385 449 711
161 349 819
436 476 884
71 371 162
117 255 614
7 122 949
302 323 803
224 241 997
25 360 447
254 469 508
33 171 890
247 393 211
16 256 894
99 396 398
81 270 99
200 437 970
93 301 911
164 318 382
176 399 292
15 342 134
50 472 970
71 263 618
67 174 309
56 82 423
181 472 410
102 174 994
175 323 607
155 324 898
362 442 697
174 392 771
123 295 496
122 315 215
238 427 886
12 57 714
178 344 120
362 396 354
174 345 584
4 206 103
158 361 960
195 408 159
346 453 992
369 413 114
282 470 453
97 263 699
95 206 984
150 152 852
193 281 785
203 449 31
151 387 793
22 377 315
219 285 243
79 169 536
164 492 743
211 382 396
290 443 406
424 484 496
10 283 179
33 499 544
80 104 768
228 294 762
202 421 314
136 441 757
181 495 902
367 384 751
41 348 496
68 111 839
223 416 135
115 405 315
216 263 850
431 474 622
201 285 660
116 468 579
100 341 52
128 342 961
27 296 993
251 366 430
55 187 677
214 388 470
314 318 777
28 288 140
225 249 135
275 430 193
204 485 620
199 215 269
20 448 993
92 198 284
259 383 66
59 367 829
320 348 140
74 164 165
311 413 829
92 297 103
138 425 987
108 245 190
317 350 112
374 393 643
41 103 763
276 458 979
168 171 884
273 282 454
126 437 132
451 496 352
402 403 374
23 33 348
65 348 663
37 381 821
135 372 542
60 278 862
390 412 126
292 432 38
163 421 605
246 472 874
110 386 712
170 188 865
322 382 449
21 29 662
294 396 37
52 436 233
230 284 912
138 491 343
54 279 461
328 496 106
130 386 609
198 496 757
227 380 58
240 287 320
163 266 545
197 248 559
18 384 416
209 312 210
365 378 654
379 406 221
91 426 37
17 256 735
157 295 13
191 403 457
57 476 436
82 230 394
221 297 545
173 264 859
137 339 620
316 485 371
28 215 739
11 460 548
55 212 58
85 444 339
121 496 166
256 390 179
69 289 570
79 435 308
175 203 456
45 236 493
161 467 215
43 170 506
63 497 584
40 335 95
326 362 829
215 296 715
270 403 685
40 370 537
149 211 582
215 287 858
51 303 944
377 484 342
69 236 128
370 418 455
251 330 741
226 242 21
63 291 542
234 292 673
119 455 96
135 460 433
142 227 745
241 441 501
116 161 580
131 403 270
93 153 169
159 189 499
138 420 526
136 378 304
99 421 650
112 331 957
103 462 523
20 210 635
176 378 342
77 260 760
214 319 876
25 120 56
65 219 675
203 489 820
362 496 60
373 397 56
220 446 630
123 438 564
156 212 617
106 313 553
104 140 162
72 448 854
140 201 288
2 122 880
228 329 160
65 445 991
94 415 761
249 415 211
37 266 199
91 441 6
359 460 635
342 398 537
274 354 247
441 474 146
24 412 607
409 448 900
169 317 818
128 206 477
116 291 941
88 464 4
28 76 582
72 191 444
166 247 962
315 473 161
221 316 917
151 265 651
177 218 997
218 474 311
96 141 221
163 386 540
16 106 561
123 172 612
77 90 82
422 448 512
307 359 44
235 271 634
76 349 193
16 70 939
209 488 436
190 305 55
183 275 565
102 199 522
305 495 437
31 431 944
7 43 281
197 237 370
115 117 722
195 233 371
260 274 733
88 268 204
351 433 416
175 409 842
106 183 941
387 441 540
318 451 429
148 405 201
138 274 405
117 130 394
122 387 352
20 31 350
59 399 577
5 213 454
259 344 161
243 268 618
328 474 26
84 366 363
68 319 384
212 371 881
115 305 315
98 347 790
231 494 992
33 270 496
386 428 31
149 483 963
278 363 919
33 166 582
231 313 153
41 433 739
209 407 486
80 94 836
80 339 682
47 101 556
205 468 337
245 494 20
253 274 859
184 348 212
300 397 225
409 499 31
118 135 731
252 426 651
38 335 71
261 439 593
355 456 622
58 302 671
414 442 436
175 357 945
310 460 473
40 139 899
107 300 62
280 293 91
101 256 274
147 463 961
247 363 868
38 90 671
102 420 641
154 155 334
161 218 895
2 350 312
145 356 554
207 424 64
46 350 692
319 421 804
121 349 53
14 345 755
10 434 748
137 427 493
350 426 209
274 317 724
113 413 202
64 242 383
137 431 712
192 221 168
222 376 23
113 437 802
220 405 815
37 258 970
31 112 452
162 461 59
80 178 630
247 278 953
224 366 779
338 426 729
34 366 452
107 312 83
394 445 28
76 259 960
356 432 534
133 149 40
294 361 687
182 375 463
134 147 889
129 211 376
401 483 405
324 486 153
114 455 105
312 428 94
7 332 558
179 361 499
152 444 363
59 490 347
293 480 49
171 422 802
143 437 246
213 395 255
249 371 249
190 257 20
294 360 755
49 439 112
135 251 54
16 252 959
296 336 508
117 458 325
66 78 624
224 456 443
2 288 470
357 395 754
167 259 445
466 481 24
233 419 185
287 492 795
348 469 108
126 386 685
210 269 895
350 441 734
198 419 946
275 324 268
205 430 663
110 317 32
283 342 974
193 342 380
68 382 271
320 334 980
270 427 409
122 173 787
322 398 922
64 74 507
129 392 117
101 440 209
226 485 893
107 113 467
204 395 989
11 451 184
32 255 395
160 491 298
227 474 296
268 373 539
31 96 101
127 226 595
81 258 316
73 166 826
93 398 382
246 263 679
57 175 261
66 247 744
220 416 225
287 330 495
407 443 75
288 430 711
20 22 838
279 294 963
115 419 666
8 180 139
95 477 796
392 433 160
221 277 693
202 274 301
151 435 350
49 361 929
87 443 877
291 345 820
109 263 847
113 377 783
31 152 95
233 267 185
123 309 610
225 319 641
14 288 853
116 304 929
71 305 423
136 348 328
22 436 286
112 298 427
17 457 990
39 50 621
116 486 934
217 412 990
396 423 909
272 320 527
95 122 107
21 391 743
172 217 999
395 426 903
169 436 17
311 446 22
440 443 147
58 478 566
211 394 214
200 425 473
20 358 494
115 459 1
121 276 749
145 488 168
17 305 799
181 344 283
148 360 521
322 368 790
280 471 72
252 262 793
285 444 837
276 457 146
228 248 751
32 285 834
421 468 539
390 468 911
123 470 210
84 342 323
53 172 336
157 282 993
157 462 594
16 451 919
184 354 195
25 204 681
285 379 761
12 294 872
267 327 850
233 304 687
141 429 351
145 150 870
17 43 268
112 476 235
132 433 469
144 187 79
50 254 203
57 494 284
329 432 736
229 422 285
366 478 955
54 103 889
77 287 907
19 64 289
241 433 816
55 450 638
279 402 19
136 499 457
215 371 564
64 91 473
232 366 902
325 438 540
42 479 119
201 490 263
195 297 693
103 372 183
109 175 926
307 474 754
211 368 960
263 328 797
40 378 465
71 298 738
50 376 575
380 439 626
106 242 525
369 423 49
165 406 245
414 471 984
206 322 76
52 347 559
139 271 67
189 479 4
7 393 852
86 292 240
163 427 396
32 147 244
290 317 903
220 474 19
78 166 246
66 452 603
10 297 505
345 462 315
272 413 54
412 454 165
232 328 165
194 457 71
156 217 680
183 224 714
41 349 945
156 409 31
310 337 330
380 428 820
71 75 775
329 403 71
177 478 837
236 492 320
195 384 738
64 489 184
167 368 778
175 252 328
57 458 505
131 343 967
77 360 842
235 300 605
347 452 927
372 481 174
32 90 319
67 466 43
294 408 753
187 275 942
12 239 540
203 344 372
164 185 689
352 443 820
38 261 548
386 424 509
214 289 876
108 466 648
291 348 599
127 357 393
141 274 684
120 198 552
165 313 528
191 377 834
37 474 951
81 230 978
37 404 298
68 493 210
255 338 83
60 336 814
103 440 621
167 433 579
7 409 880
53 493 205
308 449 794
107 400 656
354 375 622
320 372 59
57 137 609
323 324 449
3 434 768
4 55 463
39 427 240
285 317 853
327 410 168
218 388 409
241 377 908
29 492 732
309 443 329
129 372 590
120 280 850
260 331 486
200 383 145
64 240 625
108 394 610
141 282 41
355 413 257
63 471 657
82 469 853
234 312 176
28 493 547
17 143 192
258 382 821
40 472 520
164 429 928
225 248 787
157 386 835
234 283 466
203 389 178
65 345 978
126 478 534
89 268 189
220 469 647
67 419 309
17 240 353
166 423 482
55 488 697
90 407 603
278 361 985
331 499 356
178 372 201
337 351 975
44 99 264
167 218 894
23 471 98
177 189 200
165 466 372
96 146 314
127 465 234
151 413 754
180 411 651
61 158 470
221 345 411
197 431 641
100 483 68
492 496 845
100 376 662
16 396 627
24 473 564
20 450 838
136 420 763
89 199 238
355 356 802
284 348 37
63 406 176
377 386 919
163 169 201
242 333 52
9 343 722
11 497 190
66 169 914
1 375 380
89 460 60
98 136 28
24 85 257
118 300 853
187 294 708
248 337 384
320 400 56
87 193 99
16 497 281
436 457 144
286 479 798
62 346 969
426 484 328
200 421 27
16 93 401
150 160 12
71 353 303
303 366 495
60 417 374
43 204 472
176 474 27
78 487 293
152 494 221
23 421 21
24 376 998
322 435 862
339 422 22
214 356 845
29 145 31
189 285 574
186 207 38
289 375 620
135 317 538
148 200 20
192 291 56
182 187 225
24 172 552
14 217 940
223 280 77
128 341 849
413 480 853
241 469 528
295 470 809
299 346 511
6 160 714
275 316 952
399 485 485
455 498 862
238 405 669
13 331 713
104 229 178
29 471 609
351 424 115
275 348 557
103 183 698
115 192 244
228 277 363
11 231 641
266 279 612
19 290 597
155 165 285
85 189 604
300 465 521
31 250 145
319 326 351
312 440 592
301 408 737
189 320 139
14 199 653
234 452 316
108 380 406
398 480 129
9 57 568
91 316 470
242 394 937
37 111 982
43 331 618
124 250 650
405 435 894
224 451 380
83 457 322
34 96 461
220 388 646
301 354 230
142 229 962
11 80 337
61 191 539
334 404 595
300 478 878
161 276 164
227 410 111
83 230 522
308 435 560
173 371 530
246 268 674
343 383 374
6 396 553
96 301 42
127 353 767
81 430 129
89 334 391
383 393 815
80 235 370
96 324 446
11 271 900
223 373 701
7 421 846
110 174 119
87 482 572
245 391 312
124 443 37
60 327 584
83 348 64
198 477 926
97 247 3
34 471 601
38 489 73
328 378 573
344 495 23
24 313 636
306 345 23
370 460 521
88 280 241
32 242 479
5 260 753
204 219 561
148 184 256
202 422 565
14 149 193
194 366 797
203 350 676
363 454 651
315 317 749
165 301 115
109 246 730
20 188 943
112 443 990
237 278 456
233 300 145
33 442 22
497 499 44
59 342 666
431 434 639
129 343 739
23 282 26
146 384 264
59 319 203
57 222 788
129 242 306
206 293 943
56 146 218
213 385 210
110 356 168
38 461 930
34 278 708
73 228 577
127 458 717
224 466 94
166 344 853
334 474 755
40 249 458
318 420 379
283 453 811
186 434 519
115 362 938
55 326 327
114 307 962
32 295 972
84 115 456
242 368 82
174 238 990
295 384 535
57 451 29
289 490 974
56 378 78
298 362 143
44 260 879
189 262 740
83 268 437
57 311 879
75 338 533
171 216 68
35 381 298
37 457 229
56 437 762
80 442 114
55 165 466
18 206 784
2 24 389
61 111 667
229 467 559
171 343 710
183 294 881
174 452 551
139 463 437
305 354 716
20 240 599
8 461 156
49 100 388
93 384 297
6 271 51
146 173 298
238 472 532
215 406 420
252 456 280
118 280 99
336 356 974
66 471 668
2 385 97
74 421 225
369 481 133
35 480 337
77 130 325
322 431 314
45 455 324
372 471 177
330 376 284
47 315 847
117 246 882
314 469 47
290 382 993
108 140 484
373 475 854
208 255 614
275 452 336
202 349 719
355 366 463
299 374 580
117 491 544
350 454 76
415 486 142
220 450 226
18 303 46
26 39 418
218 258 873
242 461 488
131 454 226
71 318 749
296 420 869
121 216 506
40 216 884
34 362 648
163 203 909
127 364 17
24 92 419
3 400 749
13 71 872
359 439 825
173 424 454
69 166 574
281 316 540
183 234 339
89 302 701
127 247 566
317 353 920
29 422 897
115 384 460
147 163 73
161 464 95
167 385 688
437 444 593
9 205 555
227 275 381
266 355 694
318 423 834
383 439 883
351 392 585
333 482 157
157 345 773
35 232 667
175 427 532
74 429 941
234 427 504
182 203 714
58 404 325
11 493 772
304 407 840
86 106 273
345 367 247
136 215 849
194 209 823
277 494 950
160 217 295
341 453 779
58 308 238
46 317 295
290 324 561
220 400 508
13 217 596
241 243 355
261 437 156
60 178 404
455 491 898
99 197 536
14 357 181
67 345 927
20 266 824
61 94 118
123 424 994
121 327 95
317 488 562
96 132 743
50 397 793
46 393 435
76 373 892
13 98 546
102 208 3
107 374 98
177 300 657
120 410 92
106 134 416
49 295 161
71 206 147
106 482 870
156 479 6
70 194 783
39 52 238
263 364 96
144 455 726
14 163 650
9 105 309
204 403 326
41 473 568
59 440 746
28 320 166
15 185 288
225 457 667
121 189 747
31 168 894
379 480 730
397 482 475
157 471 626
361 375 425
159 241 147
239 248 200
66 307 84
268 370 579
114 406 144
136 261 591
9 79 456
80 269 910
118 403 57
121 394 969
71 112 864
317 436 285
82 255 942
336 446 345
137 234 956
277 430 558
114 240 395
16 29 294
310 417 119
45 429 32
284 492 344
317 499 793
14 314 862
54 203 529
307 485 2
41 398 716
93 139 444
384 407 827
199 487 853
52 471 924
118 366 277
185 217 57
148 161 188
42 427 467
20 281 853
154 336 41
362 428 657
143 286 487
81 152 936
112 413 963
227 342 380
75 395 901
61 488 493
8 127 447
118 337 936
236 315 652
23 314 596
112 306 857
55 494 813
36 226 714
243 357 85
221 467 464
44 262 68
233 339 487
272 446 544
127 478 389
49 400 779
281 367 77
198 425 394
260 350 564
141 396 876
229 262 510
103 366 543
310 380 10
338 435 766
38 487 862
117 236 185
92 140 274
255 497 772
29 146 620
194 410 789
41 92 745
351 455 376
175 304 167
246 436 367
67 175 470
278 427 948
23 123 185
209 377 244
167 399 668
166 210 604
68 454 565
451 456 25
112 483 369
103 499 720
211 445 887
26 313 707
194 429 835
140 146 536
184 252 331
38 342 934
244 399 718
10 473 712
122 228 180
37 348 265
132 327 604
434 472 554
123 343 715
56 162 490
178 488 865
159 180 501
412 471 403
41 416 978
286 495 257
97 147 701
30 207 629
211 240 623
17 372 468
308 409 186
60 143 716
231 479 923
182 243 701
310 404 634
79 387 242
317 347 61
33 408 377
330 378 928
377 384 327
268 416 1
287 310 612
9 374 507
179 248 240
90 235 823
302 399 459
67 254 901
91 179 868
9 481 394
103 327 582
199 391 905
381 495 420
227 475 931
252 391 749
16 294 588
282 381 503
115 120 282
350 473 737
360 423 584
165 449 206
80 239 661
318 482 579
57 414 397
4 366 320
168 421 154
4 136 218
286 491 629
198 397 268
212 272 347
125 137 750
374 471 172
231 366 769
386 407 11
149 187 984
278 389 748
335 491 179
96 407 254
243 265 448
45 222 393
269 314 900
66 394 805
125 177 453
3 180 933
32 252 26
331 356 668
243 396 549
16 192 549
117 353 269
209 469 400
343 430 672
159 446 791
203 231 821
18 221 366
482 498 162
233 264 411
31 238 130
78 196 755
31 277 400
31 491 530
83 88 1
289 318 374
161 403 257
30 424 390
319 496 63
120 464 196
192 210 940
265 279 329
93 324 179
205 442 242
243 350 518
399 482 121
116 355 335
131 453 150
238 275 146
124 367 205
29 442 908
320 440 478
278 473 936
188 473 397
168 246 905
188 367 908
116 460 895
275 436 707
107 159 247
147 360 643
173 359 712
250 445 68
228 468 776
307 492 145
263 395 384
79 382 237
84 261 356
277 423 824
204 298 506
460 469 940
139 246 725
129 197 846
346 395 236
176 232 855
380 432 701
10 285 156
82 425 232
384 461 12
215 248 355
108 454 558
18 29 120
77 173 508
186 410 953
242 270 632
88 369 65
233 262 673
287 290 563
214 326 304
32 44 537
99 263 166
291 401 366
162 203 740
246 326 437
384 425 884
398 485 667
376 396 857
107 318 949
80 432 649
399 405 898
180 478 954
66 493 935
47 454 681
339 459 759
83 261 131
81 356 337
36 359 306
166 251 347
15 116 105
100 258 99
50 181 139
45 251 453
220 332 548
151 154 335
45 417 361
189 402 425
207 415 529
172 190 328
361 492 694
379 444 671
139 360 568
69 276 459
178 352 393
206 499 296
258 341 602
180 441 340
147 464 355
102 253 348
93 95 862
194 412 235
83 232 264
137 212 330
494 495 580
74 169 149
76 460 232
358 375 115
20 438 475
100 185 54
103 258 336
324 487 54
73 151 646
281 491 806
80 109 320
189 266 989
432 493 480
184 477 382
307 461 107
278 495 589
42 469 891
26 267 392
277 386 554
202 301 282
40 409 823
3 359 831
226 473 871
128 480 605
194 271 45
118 392 498
48 338 203
89 95 405
173 284 229
1 454 568
6 173 624
271 299 86
120 165 281
149 348 103
296 452 32
310 348 979
105 308 575
163 263 523
213 223 469
449 472 723
300 405 199
295 496 629
101 272 768
38 374 822
7 435 775
72 421 815
56 96 452
60 299 512
183 475 366
127 375 529
313 418 720
391 427 173
37 487 158
212 271 159
163 167 465
60 394 638
297 348 656
50 379 524
183 270 859
233 416 351
334 340 225
118 326 903
152 265 56
15 180 527
142 351 769
88 194 869
302 346 392
68 305 481
260 309 797
86 107 841
402 448 283
287 386 631
1 403 430
261 442 860
276 401 203
348 448 195
314 488 886
23 245 566
393 472 126
15 34 413
295 371 404
302 319 918
124 384 489
179 362 338
193 261 63
214 490 573
361 499 653
65 117 764
252 342 637
21 305 126
114 318 203
219 341 374
75 180 415
84 183 36
39 316 52
90 362 503
146 252 761
8 412 482
374 411 672
59 457 944
110 173 475
218 499 921
97 205 844
352 454 755
253 432 612
312 485 644
108 441 467
311 489 924
35 487 244
449 451 253
86 444 366
22 124 521
368 489 531
328 415 287
48 358 742
114 267 314
14 484 842
121 411 73
195 277 487
25 151 5
360 474 246
20 423 746
167 355 968
401 428 416
85 422 93
153 379 724
332 429 474
176 365 393
185 350 429
449 482 727
340 453 837
65 359 935
24 372 465
30 37 416
173 315 54
319 323 269
50 490 724
248 350 895
331 337 441
33 384 234
196 307 125
373 385 968
204 279 997
38 493 17
324 329 415
152 487 217
85 469 190
36 222 901
5 413 621
156 278 78
100 136 353
98 377 987
301 442 541
367 483 121
370 437 243
52 67 617
130 244 637
113 233 131
172 456 811
98 367 836
59 128 685
187 221 422
93 362 181
87 379 126
339 379 809
3 141 580
185 254 649
215 387 972
66 117 666
239 308 582
186 241 572
277 293 759
52 459 175
133 363 659
270 350 653
23 138 225
33 284 440
156 183 726
4 319 96
150 444 366
207 370 489
167 377 905
199 291 656
263 444 263
15 417 499
197 199 324
48 267 182
316 383 618
100 394 627
77 143 753
230 381 558
357 467 505
88 381 899
103 213 70
163 382 771
303 356 177
55 482 225
346 362 999
139 217 379
78 419 304
181 417 523
68 411 220
294 388 666
59 74 867
382 452 635
326 499 819
458 486 684
47 449 798
377 489 998
103 427 324
92 100 556
300 414 789
186 307 455
5 150 197
153 455 104
170 279 519
386 437 785
318 485 130
48 168 30
345 458 194
170 305 13
232 269 858
373 416 301
42 483 118
167 400 828
38 104 344
154 252 794
103 268 970
256 465 721
285 290 274
28 154 848
199 204 530
326 412 845
318 336 565
132 374 878
78 161 477
165 265 881
308 487 377
125 170 457
90 417 868
57 179 464
230 348 679
342 409 190
140 486 20
32 337 499
219 224 483
193 233 790
7 116 332
264 425 637
9 38 534
206 374 184
307 413 201
154 386 35
23 256 236
15 468 522
52 319 457
10 212 946
156 416 225
97 265 784
92 485 295
414 419 102
211 359 762
98 439 190
89 103 998
107 282 583
19 57 680
30 49 772
306 449 881
47 372 188
206 241 670
99 145 164
398 456 671
364 429 879
160 254 40
165 390 183
257 484 485
107 431 517
93 175 763
344 485 77
268 342 758
9 137 402
105 290 384
72 456 143
79 87 220
94 438 205
286 288 165
179 453 980
61 283 716
135 400 884
22 323 571
147 397 446
231 241 123
16 183 60
203 339 805
185 467 711
169 287 29
86 123 264
16 324 457
284 343 497
456 489 165
27 330 698
40 413 728
241 395 444
353 427 929
25 214 252
184 418 32
37 250 335
18 84 472
249 418 97
152 426 800
315 354 79
165 286 272
309 415 829
388 471 625
32 411 753
158 337 231
142 342 568
14 323 315
130 372 592
287 429 14
330 433 742
240 389 466
133 399 377
219 421 484
170 383 991
378 414 191
115 450 598
116 322 625
29 343 453
230 274 225
203 441 435
50 407 894
60 132 527
129 189 305
62 175 75
429 477 745
416 430 243
130 283 495
317 483 416
22 462 425
244 351 786
269 495 551
58 427 517
190 434 511
154 394 906
113 449 897
180 378 826
183 413 91
232 254 202
341 418 216
83 278 152
92 124 462
29 473 807
87 423 288
90 382 813
115 382 347
106 475 513
2 252 378
448 478 343
88 241 565
331 467 255
196 205 646
461 484 922
197 323 155
158 498 653
45 219 88
74 401 332
6 453 141
222 398 623
16 90 313
114 475 515
44 60 876
97 458 482
281 295 154
175 230 885
152 367 995
159 186 79
311 484 339
144 219 447
94 165 280
66 212 586
53 322 535
166 236 424
69 337 530
84 143 334
114 437 267
356 371 363
153 497 448
243 354 587
289 421 10
205 425 732
455 496 628
229 335 448
3 15 210
305 362 801
182 280 757
118 180 616
454 456 596
120 194 588
238 355 621
4 374 356
397 441 869
269 394 734
71 225 639
127 249 921
281 342 979
61 215 308
1 54 183
34 474 308
71 311 284
14 450 486
83 333 565
123 375 838
113 340 817
2 71 758
79 358 91
148 491 699
8 379 514
15 64 45
124 135 471
306 379 975
313 392 427
338 437 883
67 451 982
158 413 705
193 272 258
27 209 208
271 486 953
128 403 686
421 467 469
225 362 529
132 316 960
103 479 118
455 487 832
207 488 88
16 446 580
194 422 749
142 206 118
67 131 800
195 252 771
89 128 517
237 290 602
33 44 988
372 403 894
155 193 988
65 155 499
279 447 497
353 496 132
175 453 246
220 287 395
279 374 423
2 255 920
93 229 86
164 284 94
353 463 399
55 177 499
206 460 698
59 255 603
202 332 887
228 309 885
144 149 896
116 250 498
253 343 561
318 320 306
31 296 582
289 429 522
401 420 542
242 359 139
142 484 504
189 281 241
64 117 884
409 428 528
152 187 871
14 21 153
143 441 346
279 326 790
32 287 768
46 133 644
403 429 565
147 444 659
223 487 768
201 430 416
417 460 623
310 338 81
364 451 823
173 314 402
